timestamp,location_id,visitor_count,resource_usage_rate,temperature,air_quality_index,noise_level,season,peak_hour_flag,visitor_satisfaction,sensor_noise_flag,resource_prediction,resource_allocation,t_sne_dim1,t_sne_dim2
2024-12-07 15:00:00,LOC_003,280,0.7638348953058243,19.525582164284636,41,41.62523966334596,summer,1,6.247609159799293,0,0.5219174476529121,medium,-3.712189,-12.782698
2024-12-07 16:00:00,LOC_003,972,0.3666830555682384,22.684792402747625,89,34.137407461295815,summer,1,9.641962651445422,0,0.6693415277841192,medium,0.9333108,18.029873
2024-12-07 17:00:00,LOC_003,469,0.7564862718713065,24.002467223638643,144,78.35084205792842,spring,0,6.943022474627148,1,0.6127431359356532,medium,22.003881,-7.5333724
2024-12-07 18:00:00,LOC_002,206,0.5185036396875129,26.585327076410536,115,81.01503555796032,winter,0,5.70438508660841,0,0.36225181984375643,low,11.314874,-8.773406
2024-12-07 19:00:00,LOC_002,599,0.5793321622959777,30.18702051505226,98,33.288109376869784,summer,0,1.2123277100271628,0,0.5891660811479889,medium,-28.747793,16.07892
2024-12-07 20:00:00,LOC_002,490,0.9005903777458939,16.977472352812708,24,94.96362251601937,spring,1,4.723596078222968,1,0.695295188872947,medium,-7.90553,-19.326159
2024-12-07 21:00:00,LOC_001,146,0.30632128289068516,32.79304066035132,79,36.37984476112743,summer,0,3.693235773341444,1,0.2261606414453426,low,12.984521,5.820843
2024-12-07 22:00:00,LOC_002,460,0.7118888433384238,15.246194060321512,139,50.01303736398417,autumn,1,7.732951010987403,0,0.5859444216692119,medium,10.47096,-16.593813
2024-12-07 23:00:00,LOC_001,338,0.7190997860700752,22.401046693485107,65,77.06728689590932,spring,0,2.874499076381912,1,0.5285498930350376,medium,20.378864,-6.6664906
2024-12-08 00:00:00,LOC_001,303,0.5776618434404934,15.548406199453153,75,41.89108160831334,summer,0,2.8469807856466463,0,0.4403309217202467,low,-15.961526,22.198343
2024-12-08 01:00:00,LOC_002,245,0.4659194999758353,22.859484506905826,129,33.87911219095711,spring,1,2.7056713891363913,0,0.35545974998791763,low,13.362699,12.232258
2024-12-08 02:00:00,LOC_002,647,0.46427182678308576,25.516251977466474,123,53.18025424149049,summer,1,2.1305405184061232,1,0.555635913391543,medium,4.102928,32.63269
2024-12-08 03:00:00,LOC_002,883,0.9185967687625267,25.233627731630236,96,83.61801023986254,winter,0,3.799063033037987,1,0.9007983843812634,high,5.859303,-15.639509
2024-12-08 04:00:00,LOC_003,571,0.6094170616480002,18.312566940565308,21,58.95750752896822,summer,0,8.973299029990827,0,0.5902085308240002,medium,7.142729,-15.685466
2024-12-08 05:00:00,LOC_002,566,0.5316225540924203,27.914810201912246,27,75.70810453355575,spring,0,7.974356250753595,1,0.5488112770462101,medium,32.460228,1.9772294
2024-12-08 06:00:00,LOC_003,684,0.6141443016819821,15.895569010093364,94,70.57333680596957,autumn,0,7.617260946761141,1,0.6490721508409911,medium,-6.8082232,-2.0546818
2024-12-08 07:00:00,LOC_001,891,0.7685732810215529,30.23813640264831,144,31.555293741790628,autumn,1,8.176031250849665,0,0.8297866405107764,high,11.619158,27.58353
2024-12-08 08:00:00,LOC_003,914,0.4020295977713262,33.93288867987093,57,99.19779909319946,autumn,0,3.424761003966145,0,0.658014798885663,medium,10.881703,-22.549934
2024-12-08 09:00:00,LOC_002,167,0.6146036846496163,21.795376543022357,46,32.89996621735715,summer,1,8.98697521677239,0,0.3908018423248082,low,-2.396255,1.5232718
2024-12-08 10:00:00,LOC_001,855,0.7115190597772708,25.34478763428664,39,97.74619163539396,winter,1,2.2357303762744394,0,0.7832595298886353,medium,12.076576,-13.83401
2024-12-08 11:00:00,LOC_001,958,0.9640083483960036,22.57820556117629,62,68.49049248550787,summer,0,4.027111540440238,0,0.9610041741980018,high,-31.243624,-6.7518797
2024-12-08 12:00:00,LOC_001,208,0.4767694474527935,15.1342078060812,50,97.42113189455466,autumn,1,6.280733070706086,0,0.3423847237263967,low,4.5153604,-17.00421
2024-12-08 13:00:00,LOC_003,864,0.5514755235413719,22.717490057902317,110,38.03275195896848,spring,0,1.9261457950780057,1,0.7077377617706859,medium,0.75101703,-5.5410833
2024-12-08 14:00:00,LOC_002,277,0.5655510129456967,30.834405185226927,80,64.32859634298592,autumn,1,7.571171689987824,0,0.42127550647284834,low,-22.75053,-17.786194
2024-12-08 15:00:00,LOC_001,926,0.7238767103514179,26.919776843669638,128,41.8652864306241,spring,1,4.485214433831275,1,0.824938355175709,high,30.65091,11.031807
2024-12-08 16:00:00,LOC_001,265,0.5497124371280011,17.02519829230318,110,33.56824139157097,winter,0,8.0596509904756,1,0.40735621856400056,low,17.5562,17.291584
2024-12-08 17:00:00,LOC_001,997,0.6734583477097869,31.9427897938757,114,73.2270380543618,spring,1,5.436066570261425,0,0.8352291738548934,high,31.959501,12.055488
2024-12-08 18:00:00,LOC_003,745,0.8472532308915206,25.621706897704858,32,44.5448394673184,summer,1,2.627870719828027,1,0.7961266154457602,medium,30.525318,10.245268
2024-12-08 19:00:00,LOC_003,64,0.7937699158785425,31.834467234893523,132,71.13879128012822,summer,0,7.612856302198099,0,0.4288849579392713,low,9.809686,20.840582
2024-12-08 20:00:00,LOC_002,206,0.6124580525588099,26.604430375700588,54,37.865513736428994,summer,1,3.269295602550492,1,0.40922902627940494,low,4.434597,-8.455
2024-12-08 21:00:00,LOC_003,697,0.9049513243719183,26.193768896758797,67,53.23905300028919,spring,1,5.417292711412386,0,0.8009756621859592,high,-1.3252248,-1.3647361
2024-12-08 22:00:00,LOC_001,310,0.6906981747157039,17.10518370394025,54,84.7142790637273,summer,0,1.6797994224121684,0,0.500349087357852,medium,-25.559898,1.924935
2024-12-08 23:00:00,LOC_002,206,0.6779340876515487,18.34719466277256,105,60.59360652895313,summer,0,6.56079988970833,0,0.44196704382577434,low,1.7520182,5.55586
2024-12-09 00:00:00,LOC_001,96,0.3239314361574107,34.44050512993182,133,73.94217904281355,summer,1,6.992719895946495,0,0.20996571807870534,low,-22.330276,-1.889784
2024-12-09 01:00:00,LOC_001,373,0.990685086250013,19.569734935095415,119,75.32205585218821,winter,1,4.408067889755052,1,0.6818425431250065,medium,-30.838974,-12.700269
2024-12-09 02:00:00,LOC_003,893,0.38607956597073867,34.54904235980736,118,89.06285307911055,spring,1,9.589805022889665,1,0.6395397829853693,medium,26.33153,-19.464079
2024-12-09 03:00:00,LOC_002,734,0.4617916386993526,25.638254130485265,22,52.74459560846489,spring,0,8.867520293338615,1,0.5978958193496763,medium,5.9297915,14.561471
2024-12-09 04:00:00,LOC_003,179,0.33618778606906885,17.715780941278744,104,78.11068938077622,autumn,1,7.371468241659953,1,0.2575938930345344,low,-25.13778,20.391994
2024-12-09 05:00:00,LOC_003,460,0.7480020767858395,16.986044055073858,144,97.3131064932316,spring,1,7.422868670443684,1,0.6040010383929197,medium,19.869587,19.321089
2024-12-09 06:00:00,LOC_002,144,0.45729082388087594,19.177281414114802,102,81.11703340505076,winter,1,3.271615434479361,0,0.300645411940438,low,-12.225274,-13.418726
2024-12-09 07:00:00,LOC_001,676,0.42600730623090644,33.512746600506716,44,64.29093337024212,spring,1,6.9113370797960405,0,0.5510036531154532,medium,-11.374334,17.996593
2024-12-09 08:00:00,LOC_001,804,0.36198890895626895,23.283004486564536,87,74.15022111443506,winter,1,2.783856387119677,0,0.5829944544781345,medium,-6.142815,18.733871
2024-12-09 09:00:00,LOC_002,981,0.37231626998681094,22.90868535985829,80,81.77780284341756,winter,1,2.296029015278399,0,0.6766581349934054,medium,28.150541,-16.449726
2024-12-09 10:00:00,LOC_001,341,0.709269490309812,21.264125221403482,48,72.85930359857107,spring,0,9.995211047823222,0,0.525134745154906,medium,-17.642422,14.83634
2024-12-09 11:00:00,LOC_002,843,0.7817455061066167,17.94123701133177,146,31.16730694428874,autumn,0,6.601383383258567,1,0.8123727530533084,high,11.301743,-21.123302
2024-12-09 12:00:00,LOC_002,860,0.5781652919250806,24.75702394384813,38,43.63414483810581,summer,1,4.878890853914715,0,0.7190826459625403,medium,-11.304505,-18.335552
2024-12-09 13:00:00,LOC_003,332,0.6359279571144512,17.600955650222772,93,86.73277520508262,summer,1,3.593480705955562,0,0.4839639785572256,low,-26.39399,24.088142
2024-12-09 14:00:00,LOC_002,118,0.7801774151880888,31.709604727646553,80,49.08554531187393,spring,0,6.435283992960047,1,0.4490887075940444,low,13.714254,-25.07566
2024-12-09 15:00:00,LOC_003,709,0.31216585312983575,22.40793972550613,39,81.20934836927938,spring,0,1.4463415739807752,1,0.5105829265649179,medium,18.856121,-15.06443
2024-12-09 16:00:00,LOC_001,60,0.5261914599491949,22.496071355635927,67,56.048415066918906,winter,0,1.8521289145431554,0,0.29309572997459743,low,6.294548,24.19433
2024-12-09 17:00:00,LOC_001,303,0.9811684236492424,24.480128569663115,106,66.53190297105601,spring,1,1.295710279663567,0,0.6420842118246212,medium,1.4350158,31.562492
2024-12-09 18:00:00,LOC_001,891,0.7060785607868276,23.882554263315033,129,34.75813098735826,winter,1,5.492528499363956,1,0.7985392803934138,medium,-24.756397,-14.503065
2024-12-09 19:00:00,LOC_001,921,0.47795720592824525,34.89715946118643,47,42.68578927347967,autumn,1,6.405459662684643,0,0.6994786029641227,medium,6.7057796,23.641005
2024-12-09 20:00:00,LOC_003,599,0.6652110326453491,25.90762242436605,78,97.00378744634642,spring,1,1.5623178522203878,0,0.6321055163226745,medium,10.783015,26.778294
2024-12-09 21:00:00,LOC_001,183,0.5398574416846407,16.764034075797415,70,92.30966374128397,summer,0,7.491020207490249,0,0.36142872084232036,low,-16.956171,-3.1413875
2024-12-09 22:00:00,LOC_002,761,0.6725714921784094,27.1375468315386,31,75.65925776293352,summer,0,3.07355564363108,1,0.7167857460892046,medium,22.68503,-13.782348
2024-12-09 23:00:00,LOC_002,72,0.38801905826465416,18.031685857397598,69,62.17512181700162,spring,0,7.166813083928795,0,0.23000952913232708,low,-1.4002585,21.877138
2024-12-10 00:00:00,LOC_002,864,0.3929002576734941,15.618752894626839,132,77.30329050266567,winter,0,9.83707426031721,0,0.628450128836747,medium,9.063515,15.38233
2024-12-10 01:00:00,LOC_003,395,0.40047965342757497,34.41484307354496,33,73.30272023657574,summer,1,7.219952830484661,1,0.3977398267137875,low,7.2481785,-13.560215
2024-12-10 02:00:00,LOC_001,351,0.9578738543487892,30.470777830691276,51,69.79865789232284,winter,1,8.948737476312477,1,0.6544369271743946,medium,-17.042694,3.577656
2024-12-10 03:00:00,LOC_001,412,0.8130292428389392,34.60217984827534,74,34.14239503044793,spring,0,9.533786560687606,1,0.6125146214194696,medium,9.346626,17.691578
2024-12-10 04:00:00,LOC_001,445,0.4136673262636246,24.557568960444847,139,74.29618274630548,spring,0,5.38075943517084,0,0.4293336631318123,low,-21.93199,-6.0215955
2024-12-10 05:00:00,LOC_003,267,0.43184435863592097,25.64515062297952,94,83.82440311998178,summer,0,7.320924814777362,1,0.3494221793179605,low,-20.745785,0.675593
2024-12-10 06:00:00,LOC_002,190,0.8115806324096133,18.366739118382604,40,99.58571582519029,spring,0,8.667723282002576,0,0.5007903162048066,medium,-6.492213,-9.852089
2024-12-10 07:00:00,LOC_002,665,0.40931469135452175,19.93814853335171,106,30.77549868160168,autumn,0,4.209480215869475,1,0.5371573456772609,medium,-1.6357485,5.374696
2024-12-10 08:00:00,LOC_001,259,0.46419290533438007,31.770984298056565,78,81.11214173174736,autumn,1,3.352575849043554,0,0.36159645266719004,low,-1.9672766,3.631988
2024-12-10 09:00:00,LOC_002,672,0.9743427829742792,22.123712942351883,108,70.02525211551864,summer,1,9.519387155005049,1,0.8231713914871397,high,16.383955,24.054579
2024-12-10 10:00:00,LOC_002,665,0.47871456730990225,31.53629947592838,102,60.38365232566697,autumn,0,7.536731503319362,0,0.5718572836549511,medium,17.249298,27.888199
2024-12-10 11:00:00,LOC_003,877,0.7631426452598027,29.180274485740636,84,38.92991221999596,winter,0,2.977139200382437,0,0.8200713226299013,high,5.8794174,-5.6700435
2024-12-10 12:00:00,LOC_003,732,0.9850419011803713,18.54341850543731,83,58.635960404441335,summer,0,5.041750534085021,1,0.8585209505901856,high,-10.23031,-14.621361
2024-12-10 13:00:00,LOC_003,509,0.5620077369978549,25.148927322394844,90,54.80640280902947,summer,1,8.168065925840285,1,0.5355038684989275,medium,-24.173687,-18.474895
2024-12-10 14:00:00,LOC_003,405,0.31226119360344357,28.54774643037434,23,51.19809222851195,winter,1,5.923566918265979,0,0.3586305968017218,low,5.051075,-2.2718217
2024-12-10 15:00:00,LOC_001,373,0.470903103295662,19.7007442960765,123,81.16157363255454,autumn,1,6.849568883493001,1,0.421951551647831,low,-14.636039,-1.0140685
2024-12-10 16:00:00,LOC_003,182,0.8816140339391938,31.613770210401537,112,79.05078648989846,autumn,0,7.7839138184054715,0,0.5318070169695969,medium,-11.275206,27.049246
2024-12-10 17:00:00,LOC_002,937,0.9052261851685257,25.896553150903735,131,71.23140636866381,autumn,1,6.598082699280825,1,0.9211130925842629,high,16.431551,13.549689
2024-12-10 18:00:00,LOC_001,854,0.8379635551666538,18.304841008852065,138,95.70653693053606,summer,0,5.860713897299762,1,0.8459817775833269,high,23.698673,18.929794
2024-12-10 19:00:00,LOC_002,889,0.3791768733536011,26.659688523292047,78,54.489806892659814,summer,1,7.746528559489961,0,0.6340884366768006,medium,7.526142,26.84673
2024-12-10 20:00:00,LOC_002,176,0.8568572601874822,34.99427608311828,62,47.06613563971257,autumn,1,7.548067318889807,1,0.5164286300937411,medium,4.595863,-20.62769
2024-12-10 21:00:00,LOC_002,155,0.9430744578954529,18.010429833268272,31,75.91323191688797,spring,1,6.66885160164861,1,0.5490372289477264,medium,-18.5534,2.883832
2024-12-10 22:00:00,LOC_003,653,0.7204266797823653,31.33513860239056,59,43.916984265618204,autumn,0,4.2381047204373665,0,0.6867133398911827,medium,23.83519,0.14479995
2024-12-10 23:00:00,LOC_003,848,0.9586127494366454,19.14618006375116,137,52.05073550283972,winter,0,4.652308829802444,0,0.9033063747183228,high,-13.318152,-9.664773
2024-12-11 00:00:00,LOC_001,427,0.8787872185983141,30.647766589201744,39,45.72217080524194,summer,1,9.733946939956876,1,0.6528936092991571,medium,9.880037,-0.4637637
2024-12-11 01:00:00,LOC_001,954,0.7668800618936351,29.691558462428265,109,34.84074974029509,winter,0,2.0114733906237325,0,0.8604400309468175,high,-17.46822,-16.088503
2024-12-11 02:00:00,LOC_003,100,0.7040296656982237,21.009787712008645,113,87.92491191449713,winter,0,3.416544255275518,1,0.4020148328491118,low,13.952343,8.318758
2024-12-11 03:00:00,LOC_002,78,0.5440015670693793,21.516462351288997,32,47.81783800451628,summer,0,5.431615832839022,1,0.31100078353468963,low,19.069696,0.9044589
2024-12-11 04:00:00,LOC_001,511,0.41150121166996356,30.850427839258384,85,63.11192523401145,spring,0,8.530567175294072,0,0.4612506058349818,low,-6.799625,-37.826077
2024-12-11 05:00:00,LOC_003,345,0.7234677458833785,24.228910237746252,56,33.03206912780183,autumn,0,2.4730809735675505,0,0.5342338729416892,medium,-0.7594283,18.306618
2024-12-11 06:00:00,LOC_003,346,0.5226780875326836,29.616360574236175,85,78.95376263768502,winter,0,3.492591563121489,0,0.4343390437663418,low,-17.286554,-10.101238
2024-12-11 07:00:00,LOC_003,775,0.9065070672693518,17.959682947316693,55,53.13927016144036,summer,0,1.5921839601571508,0,0.8407535336346759,high,10.182939,21.708694
2024-12-11 08:00:00,LOC_002,828,0.9953358561510399,32.05115563803107,45,82.1315709480447,winter,1,7.3538673944573665,0,0.91166792807552,high,-25.899702,15.383399
2024-12-11 09:00:00,LOC_003,456,0.8266994338309008,29.21769433364638,94,58.86821423275063,autumn,0,3.143884919280545,0,0.6413497169154504,medium,24.422222,-19.726782
2024-12-11 10:00:00,LOC_003,818,0.3633371867009355,33.13885617669668,127,43.702892448393726,spring,0,4.498072756038554,1,0.5906685933504677,medium,6.0295486,1.7868959
2024-12-11 11:00:00,LOC_003,863,0.5020799168714467,17.64744758069945,62,65.92225575974251,spring,1,4.99331302326701,1,0.6825399584357233,medium,5.624891,10.564458
2024-12-11 12:00:00,LOC_003,662,0.3763767422360248,26.86029000721195,27,39.13531917462078,spring,1,9.0218254204581,0,0.5191883711180124,medium,-1.1160762,28.724077
2024-12-11 13:00:00,LOC_001,454,0.755358153454201,26.9824117008065,48,60.83774119110963,summer,1,4.701972612981131,1,0.6046790767271005,medium,-16.397924,-1.116337
2024-12-11 14:00:00,LOC_001,395,0.8356336051890492,22.069214810935648,59,52.21138341943406,summer,1,2.3070251792372414,1,0.6153168025945246,medium,-31.760723,11.502466
2024-12-11 15:00:00,LOC_003,671,0.9479723816164982,24.169328491385155,147,93.83717089397433,spring,0,5.718834445061089,1,0.8094861908082491,high,32.819042,2.8448164
2024-12-11 16:00:00,LOC_002,469,0.6067206424883913,15.759631265797069,103,34.265010520450396,autumn,1,9.666621951837667,1,0.5378603212441957,medium,21.78538,-17.919102
2024-12-11 17:00:00,LOC_001,231,0.9309629547119109,29.91720077254024,135,78.58121898740194,autumn,1,6.469170769457299,0,0.5809814773559555,medium,26.564262,0.41636187
2024-12-11 18:00:00,LOC_003,874,0.9145238113289291,25.98644958806348,81,42.79258161912051,summer,0,9.850484984145153,1,0.8942619056644645,high,25.25672,4.5284986
2024-12-11 19:00:00,LOC_001,50,0.5220370017357789,16.154821037383474,26,52.33315520325679,spring,0,8.56996578044983,1,0.2860185008678895,low,-8.491303,-16.75036
2024-12-11 20:00:00,LOC_001,880,0.9082304378783996,28.61511785920971,64,59.085984414344615,autumn,0,1.3236918059207152,0,0.8941152189391999,high,9.468523,22.15618
2024-12-11 21:00:00,LOC_002,999,0.5629705763172085,24.33564154462376,107,93.5610562562482,autumn,1,6.925596358393377,0,0.7809852881586042,medium,-1.771542,17.240896
2024-12-11 22:00:00,LOC_003,616,0.5078084921921966,15.6892251885,92,46.98047862516776,autumn,0,3.580901898020953,0,0.5619042460960983,medium,3.239836,-16.023134
2024-12-11 23:00:00,LOC_003,420,0.7543522611560751,34.39215453696191,56,36.39161617812692,summer,1,6.036551700802515,0,0.5871761305780375,medium,2.409548,-14.807693
2024-12-12 00:00:00,LOC_002,985,0.5298668595195567,33.982242861788805,138,52.30827227933665,spring,0,3.514106718381039,1,0.7574334297597783,medium,-3.0171058,-13.802989
2024-12-12 01:00:00,LOC_002,960,0.7411461238304009,25.25804832294395,76,37.32731793748734,winter,0,4.139833749447614,0,0.8505730619152004,high,-2.5481377,5.248007
2024-12-12 02:00:00,LOC_003,710,0.7268822638490862,16.873448414118204,27,39.001754017238675,spring,1,9.308518405787614,1,0.7184411319245431,medium,31.954803,14.711173
2024-12-12 03:00:00,LOC_003,480,0.694407249143921,30.092424431971835,114,70.16954185825188,spring,0,2.8597886640253476,1,0.5872036245719605,medium,9.312021,2.8942032
2024-12-12 04:00:00,LOC_002,358,0.5662937929629583,24.838622002114583,136,34.26313531696454,summer,0,8.866982062232474,0,0.46214689648147916,low,-28.136002,-3.139187
2024-12-12 05:00:00,LOC_001,186,0.6839498051560338,21.0489495657876,129,32.16516169754962,autumn,0,1.2741202726344714,0,0.43497490257801685,low,6.4053106,29.621376
2024-12-12 06:00:00,LOC_001,251,0.717539832489795,24.828363550571133,39,80.00898710293484,autumn,0,1.8178888453268354,0,0.4842699162448975,low,-30.450253,-5.652535
2024-12-12 07:00:00,LOC_002,485,0.6819808219468313,25.44888290810929,143,55.315296638873114,summer,0,8.692075372458373,0,0.5834904109734156,medium,13.778072,-24.982704
2024-12-12 08:00:00,LOC_001,362,0.611093616925841,26.254233980446784,72,38.77627444637113,summer,1,6.675004278182758,0,0.4865468084629205,low,28.315243,-12.993749
2024-12-12 09:00:00,LOC_002,166,0.31026693993238463,23.82447427310653,138,47.75289396017958,summer,1,7.725125242355952,0,0.23813346996619233,low,4.8685184,-10.014822
2024-12-12 10:00:00,LOC_001,715,0.7109431953908056,27.115106062781134,31,74.94605551466793,summer,0,2.8847590373966883,1,0.7129715976954027,medium,-7.247113,-30.445753
2024-12-12 11:00:00,LOC_001,986,0.41791106959990376,33.37469421212755,36,49.287559699859585,summer,1,5.8337511003109315,1,0.7019555347999519,medium,12.736121,15.329807
2024-12-12 12:00:00,LOC_003,852,0.7498031782630327,22.245361741971823,83,64.61647875842856,winter,1,7.634973012141743,1,0.8009015891315163,high,20.372671,4.789179
2024-12-12 13:00:00,LOC_003,624,0.8315410295460062,29.51432926439898,61,38.51867147086706,spring,1,6.645827233092363,1,0.7277705147730031,medium,-23.624886,0.77311
2024-12-12 14:00:00,LOC_001,293,0.6503117163915191,32.88905113648464,113,71.16655463238129,spring,0,5.245288902020885,0,0.4716558581957595,low,-2.958023,-11.545227
2024-12-12 15:00:00,LOC_001,586,0.6796545654858168,24.119585515198736,30,52.12543786902849,spring,0,9.638054077939433,0,0.6328272827429084,medium,6.9609118,-22.803654
2024-12-12 16:00:00,LOC_003,651,0.9660349917661937,23.869116727638083,117,73.88779041701017,autumn,0,7.085416001081008,1,0.8085174958830968,high,-9.644823,-18.204926
2024-12-12 17:00:00,LOC_003,124,0.893017152960802,27.042339707095593,90,86.5876417612816,winter,1,9.16975720217114,1,0.5085085764804009,medium,8.769331,12.006635
2024-12-12 18:00:00,LOC_003,855,0.9399655611660289,26.828135188449764,127,72.81524935729948,spring,1,7.567934604163131,1,0.8974827805830145,high,19.248732,0.8368645
2024-12-12 19:00:00,LOC_002,435,0.8696364018237104,31.13178684652554,77,50.702329381651445,autumn,0,7.619171757379148,0,0.6523182009118552,medium,-6.3100905,-23.438915
2024-12-12 20:00:00,LOC_001,952,0.37624283929271196,24.529667675565854,53,47.902059108381025,winter,0,1.720164427819114,0,0.664121419646356,medium,2.541056,-0.74093646
2024-12-12 21:00:00,LOC_003,259,0.4042942991791363,34.92245899278882,39,52.91946711134136,winter,1,4.235181596685492,0,0.33164714958956815,low,-12.914722,-12.867905
2024-12-12 22:00:00,LOC_001,524,0.6686366580882717,16.189431377345617,69,41.52343592655534,autumn,1,8.725324660476925,1,0.5963183290441358,medium,19.689291,24.285421
2024-12-12 23:00:00,LOC_002,467,0.47224876115859876,15.063356971614034,121,42.6820295595014,winter,0,3.0934347593388036,1,0.4696243805792994,low,-8.603035,11.319955
2024-12-13 00:00:00,LOC_002,396,0.6336868325288114,27.803966231192476,71,85.34837713301175,autumn,1,2.039552795408196,0,0.5148434162644058,medium,13.662657,-12.204475
2024-12-13 01:00:00,LOC_003,578,0.5760557266728451,20.968698247237533,34,56.931280355521146,spring,1,3.934954509749141,0,0.5770278633364225,medium,0.5690631,6.674491
2024-12-13 02:00:00,LOC_002,689,0.6845899669013173,19.807647773989675,103,60.519662639941004,autumn,1,2.9839409640335255,1,0.6867949834506586,medium,-13.9531765,4.8957844
2024-12-13 03:00:00,LOC_001,988,0.8228130012950758,21.23798160008561,56,71.58346258967677,winter,1,9.327593753138396,1,0.9054065006475379,high,4.9057894,-2.6741562
2024-12-13 04:00:00,LOC_003,925,0.8008436349694921,20.120951302099087,145,71.27574466060832,spring,1,8.81169977801918,0,0.8629218174847461,high,12.845601,5.4977098
2024-12-13 05:00:00,LOC_001,812,0.664863892739734,15.615800993208957,59,34.7163810065348,spring,1,5.497149072546137,1,0.738431946369867,medium,16.961603,-3.423725
2024-12-13 06:00:00,LOC_001,228,0.8756753931719405,34.43066084781177,91,88.20785504363658,summer,1,1.552094870354812,0,0.5518376965859703,medium,-9.795634,15.049848
2024-12-13 07:00:00,LOC_002,231,0.6016034640766232,19.414909769055633,59,42.41285872567576,summer,0,7.431061114838407,0,0.4163017320383116,low,-3.5047483,-35.47005
2024-12-13 08:00:00,LOC_002,713,0.9277000028880855,29.680595251786126,75,80.61501452347682,winter,0,6.610705582026381,1,0.8203500014440428,high,-10.376887,-10.737515
2024-12-13 09:00:00,LOC_002,74,0.34989618903861475,30.251927893883504,123,84.08696916897166,autumn,1,9.734992036556463,1,0.21194809451930738,low,1.7237111,27.718782
2024-12-13 10:00:00,LOC_002,229,0.9682620210233153,33.58514796014458,129,80.04296738639195,autumn,1,6.030579162433392,1,0.5986310105116577,medium,17.74539,-3.2013862
2024-12-13 11:00:00,LOC_002,759,0.7582851570019438,15.610989141867599,112,70.52843525879015,winter,1,4.0275435106261845,0,0.7586425785009718,medium,12.564736,22.311338
2024-12-13 12:00:00,LOC_003,550,0.5660521562560437,32.44096676894016,113,31.0226297976218,spring,0,5.671195242207002,1,0.5580260781280219,medium,24.681063,1.0779139
2024-12-13 13:00:00,LOC_001,905,0.43800788860101414,25.544523616796006,75,55.22628446542195,winter,0,9.813369622640646,1,0.6715039443005071,medium,-17.568502,-17.205832
2024-12-13 14:00:00,LOC_001,210,0.6354282606105199,27.650882199316555,79,72.33876005538067,winter,1,7.267261892797275,0,0.42271413030525995,low,-10.684534,-9.620225
2024-12-13 15:00:00,LOC_001,226,0.43619082622971067,27.889405542420675,58,57.12159071457771,spring,0,7.04778524134346,0,0.33109541311485535,low,12.738855,12.146425
2024-12-13 16:00:00,LOC_001,334,0.4164321254201995,31.39595609969455,47,90.44359264389692,autumn,1,3.1661343075329684,1,0.3752160627100998,low,-7.790415,7.4654994
2024-12-13 17:00:00,LOC_002,112,0.732146230189082,21.66814644318221,68,51.61615927447308,winter,1,7.692422658045559,0,0.422073115094541,low,1.9975444,13.661167
2024-12-13 18:00:00,LOC_001,711,0.6661593072072493,29.661023797199867,144,50.54743547210623,autumn,1,7.752446465245946,0,0.6885796536036246,medium,17.007275,-21.823359
2024-12-13 19:00:00,LOC_003,715,0.7690672242276592,25.571562194443942,32,48.619838516486055,winter,1,3.8556008539831477,0,0.7420336121138296,medium,17.371756,-9.101666
2024-12-13 20:00:00,LOC_003,205,0.9507241141953924,30.867880286106953,55,53.29466082725568,spring,1,5.353424491516419,1,0.5778620570976962,medium,3.1303174,27.009718
2024-12-13 21:00:00,LOC_001,931,0.6725821493373281,34.81092065540267,120,69.0183475019931,spring,1,3.6514299964641044,1,0.8017910746686641,high,0.6304549,2.3192801
2024-12-13 22:00:00,LOC_001,518,0.7066524372839584,19.013020348075223,45,79.49107059908135,summer,1,3.3283456329185803,0,0.6123262186419792,medium,-1.6686301,-3.5152457
2024-12-13 23:00:00,LOC_003,98,0.36273843740845946,34.892972831199955,105,76.37975424171495,spring,0,1.2330646322453664,0,0.23036921870422972,low,-31.901876,-11.411271
2024-12-14 00:00:00,LOC_003,898,0.8023450501360407,16.79624308565548,23,86.54024739870357,summer,1,3.566905701879989,0,0.8501725250680203,high,-20.58006,-21.017277
2024-12-14 01:00:00,LOC_002,133,0.5799336447629093,15.046350958096276,101,92.01397968481974,winter,0,5.985729548904474,1,0.35646682238145466,low,1.7291795,3.0024097
2024-12-14 02:00:00,LOC_003,410,0.9837076670638052,15.883238723556625,146,87.12553296403459,autumn,1,1.0144106879412593,0,0.6968538335319026,medium,22.648125,-7.750729
2024-12-14 03:00:00,LOC_002,738,0.8762218109169622,21.835648094735234,107,31.32617823620482,spring,1,3.548971754287007,0,0.8071109054584811,high,5.611099,0.0031265225
2024-12-14 04:00:00,LOC_002,197,0.6657367283612827,27.658126613568683,146,81.51425674863921,spring,0,8.932692990909251,1,0.4313683641806414,low,-7.163602,-25.539421
2024-12-14 05:00:00,LOC_002,679,0.3862558579205162,16.380590817756993,139,44.58797015328321,spring,0,6.3428372659662475,0,0.5326279289602581,medium,15.898948,-18.127737
2024-12-14 06:00:00,LOC_002,391,0.9015910552964124,15.113316290591346,41,39.30496298955879,winter,1,6.470765416728824,1,0.6462955276482062,medium,-8.929531,-28.090961
2024-12-14 07:00:00,LOC_002,525,0.859846766796815,33.7418205691759,149,74.69421493593948,summer,0,4.630278745237179,1,0.6924233833984075,medium,-29.372345,-19.270597
